gene,Ctrl_1,Ctrl_2,2PN_1,2PN_2,2PN_3,2PN_4,2PN_5,2PN_6,2PN_7,2PN_8,2PN_9,2PN_10,3PN_1,3PN_2,3PN_3,3PN_4
MLT2A1_dup2841,0.504951438,0.198645919,0,0,0,0,0,0,0.219587265,0,0,0,0,0.146493799,0,0
MLT2A1_dup323,0.284640803,0.418045889,0,0,0.357479527,0,0,0,0,0,0,1.896698564,0,0,0,0
MLT2A1_dup2408,0.264059083,0.43860364,0,0,1.934514211,0,0.217680034,1.07772965,0,0,0,0.183286736,0,0,0,0
MLT2A1_dup662,0.44115895,0.260325306,0,0,0,0,0,0,0,0.250141006,0,0,0,0,0,0
MLT2A1_dup585,0.556422539,0.141222225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2232,0.3730256,0.322842983,0,0,1.668966155,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2074,0.317848896,0.375121534,0,0,0,0,0,0,0,0,0,0,0,0,0,2.674570526
MLT2A1_dup3322,0.30158686,0.390824296,0,0,0.501302686,0,0,12.85528686,0.144008393,12.43288058,0,0.166236807,0,0,0,0.796151226
MLT2A1_dup1851,0.387378343,0.304786247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3596,0.068724086,0.621823084,0,0,0.323663896,0,0,0.516356958,0,0.467605934,0,0,0,0,0,0.771047359
MLT2A1_dup505,0.302863465,0.387222229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2058,0.316384155,0.373392864,0,0,0,0,0,0,0,0,0,1.152932696,0.070136219,0,0,0
MLT2A1_dup941,0.231162834,0.454692769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2087,0.345175272,0.339476502,0,0,0,0,0,0.288163008,0,0,0,0,0.206600357,0,0,0
MLT2A1_dup3307,0.336285607,0.348140635,0,0,0.250069785,0,0,0.059103503,0,0,0,0,0,0,0,0
MLT2A1_dup263,0.381418676,0.300097228,0,0,3.403581394,3.611483755,2.383023529,1.474787942,0,1.365901546,0,1.504880571,0.160205891,0.978424376,1.674881759,0
MLT2A1_dup2088,0.681104778,0,0,0,0,8.911453423,0,2.274429456,0,0,0,0,0,3.87292982,0,0
MLT2A1_dup1375,0.312638259,0.360772623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2654,0.462325668,0.209858201,0,0,0,0,0,0,0,0,0.728728382,0.833121528,0,0,0,0
MLT2A1_dup1225,0.253434336,0.418740317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3676,0.243273871,0.423827519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2421,0.304458366,0.359318188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup851,0.266106053,0.395476966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1041,0.331668414,0.329626245,0,0,0.82212111,0,0,0.058292014,0.141701622,0,0,0,0,0,0,0
MLT2A1_dup576,0.169862568,0.485987413,0,0,0,0,0,0,0,0,0,0,0.06161765,0,1.061011069,0
MLT2A1_dup2658,0.42087578,0.234558753,0,0,0.743310879,0.172083239,0,0,0,0.71592081,0.359338478,0,0,0,1.979508664,0
MLT2A1_dup3260,0.143931576,0.509599066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1547,0.285415336,0.367465993,0,0,0.244399269,0,0,0,0,0,0,0,0,0,0.254683901,0
MLT2A1_dup2254,0.49788918,0.153896014,0,0,0,0.523469991,0,0,0,0,0,0,0.283814632,7.005579349,0,0
MLT2A1_dup3350,0,0.651154362,0,0,0,0,0.13348304,0,0,0,0,0,0,0,0,0
MLT2A1_dup3245,0.321792431,0.327649578,0,0,0.624036842,0,0,0,0,1.287946867,0,0,0,0,0.092899587,0.212372846
MLT2A1_dup3220,0.257342721,0.390487959,0,0,1.991117897,0.54112922,0,0.122764385,0,0.375211509,0,0,0.586778203,0,0,0
MLT2A1_dup1952,0.414210327,0.230844021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup333,0.24894459,0.391735309,0,0,0.083745204,0,0,0.475032353,0,0.725933689,0.291491353,0,0,0,0.69815447,0
MLT2A1_dup2014,0.067358707,0.569721006,0,0,0,0,0,0.731030748,0,0,0,0,0,0.273584446,0,0
MLT2A1_dup1739,0.095354669,0.54017501,0,0,0,0,0,0,0.387022555,0.259521294,0,0,0,0,0,0
MLT2A1_dup2021,0.337714452,0.296971215,0,0,0,0.259917391,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2072,0.066915557,0.565972841,0,0,0.236359819,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3294,0.408029281,0.223328169,0,0,0,0,0,0,0,0.120707578,0,0.886596306,0,0,0,0
MLT2A1_dup3287,0.035234982,0.596036064,0,0,0.66377261,0,0,0,0,1.798069009,0,0.330170102,0,0,0,0
MLT2A1_dup3081,0.036852046,0.594395475,0,0,0,0,0,0,0,2.632824718,0,0,0,0,0.18086248,0
MLT2A1_dup1742,0.4810686,0.148696824,0,0,0,0,0,1.204832901,0,0,0,0,0,0,0,0
MLT2A1_dup1850,0.390087282,0.238713704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup337,0.385476321,0.239439277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3683,0.379692799,0.244423081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup625,0.07030759,0.553174613,0,0,0,0,0,0,0,0,0.144066579,0,0,0,0,0
MLT2A1_dup2049,0.215490777,0.406911495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3409,0.048588366,0.573434193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2873,0.388270508,0.23360862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup236,0.565064705,0.055573561,0,0,0,0,0.524044526,0,0,0,0,0,0.563687394,0.860651071,0,0
MLT2A1_dup845,0.247674465,0.370249826,0,0,1.28309616,0,0,0,0,5.898211219,0,0,0,0,0,0
MLT2A1_dup1717,0.363255882,0.250081023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2298,0.572128014,0.040922349,0,0,1.06147046,0,0.385887333,0,0,0,0,0,0.069179817,0.211250717,0,0
MLT2A1_dup240,0,0.612138623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1549,0.37093571,0.24109291,0,0,0.683594572,0,0,0,1.701917367,0.219468324,0,0,0,0,0.554058634,0
MLT2A1_dup492,0.341568963,0.268743786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3234,0.279655241,0.330045831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup646,0.205247718,0.403718243,0,0,0,0,0,0,0,0,0,0,0.136498293,0,0,0
MLT2A1_dup1045,0.271058957,0.33513396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1576,0.434951121,0.171108068,0,0,0,0,0.124115809,0,0,0.341475386,0,0,0,0,0,0
MLT2A1_dup2866,0.365188094,0.239439277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup513,0.530510388,0.071965762,0,0,1.033861654,0,0,0,0,0.622353222,0,0,0,0,0.987587213,0
MLT2A1_dup2705,0.118575754,0.482021454,0,0,0,0,0.146623857,0,0,0,0,0,0,0,0,0
MLT2A1_dup2924,0,0.600194455,0,0,0.734864165,0,0,0,0,9.437137951,0,0,0,0,0.085087576,0
MLT2A1_dup1644,0.350537951,0.2495338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1158,0.046656719,0.550637115,0,0,0.329602683,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2007,0.139119274,0.456074814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3348,0.38437541,0.209370159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3622,0.59331794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup801,0.345957983,0.244977329,0,0,0,0,1.02669948,0,0,0,0,0,0,0.07025723,0,0
MLT2A1_dup1536,0.365188094,0.223476659,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1665,0.256724109,0.33183828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1372,0.260058188,0.327378794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup354,0.560659969,0.02673472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup948,0.10744188,0.479028438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2979,0.395095043,0.191297037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1563,0.570830671,0.013609852,0,0,0,0,0,0,0,0.117696732,0,0,0,0,0,0
MLT2A1_dup3140,0.541019398,0.042566983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1468,0.093028945,0.487962972,0,0,0.146043465,0,0,0.15532689,0,0.105496461,0,0,0,0,0,0
MLT2A1_dup1698,0.445452468,0.131429443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1144,0.474492133,0.100511033,0,0,0.085949025,2.148982069,0,0,0,0,0,0,0.364104297,0,0.537395217,0
MLT2A1_dup677,0.24875131,0.326192639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3721,0.313494802,0.260358325,0,0,0,0,0,0,0,2.014548855,0.071375451,0,0,0,0,0.390804826
MLT2A1_dup1527,0.078643026,0.495005736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3488,0.210997565,0.357562654,0,0,3.821988563,0,0,0,0,0,0.133031692,0.050696331,0,0,0.159312908,0
MLT2A1_dup1244,0.038333535,0.527809194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2277,0.252475719,0.312157873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2630,0.345957983,0.217757625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3270,0.223857462,0.338710189,0,0,0.892084915,2.703610248,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup115,0.474196191,0.081107359,0,0,0,0,0,0,0,0.280563561,0,0.25759217,0,0,0.404740902,0
MLT2A1_dup308,0.017376705,0.533202363,0,0,0.572862978,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1398,0.339435824,0.210841143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup659,0,0.549796447,0,0,0.639915642,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup602,0.051311929,0.497919167,0,0,0,0,0,0,0,0,0,0,0,0,0.0839429,0
MLT2A1_dup3385,0.0932564,0.454915113,0,0,0,0.061007505,0,0.062282665,0,0,0,0,0,0.151508257,0,0
MLT2A1_dup98,0.274401925,0.273469896,0,0,0,0,0.542895049,0.610877935,0,0.497882578,0,0.228559,0,0.297203248,0.359122623,0
MLT2A1_dup3659,0.337853372,0.209858201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2862,0.443892424,0.103481803,0,0,0.23228465,0,0,0,0,0,0,0,0,0,0.080686494,0
MLT2A1_dup3316,0.218521116,0.328231343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3506,0.227974381,0.317344195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3301,0.391198642,0.153896014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup656,0.034992539,0.509339331,0,0,0,0.629524691,0,0.75953424,0.710133129,0,0.573622891,0,0,0,0,0
MLT2A1_dup3264,0.39958147,0.142903442,0,0,0,0,0,0,0,0.247163137,1.042081586,0,0,0,0.356557461,0
MLT2A1_dup1941,0.222578538,0.318405546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup12,0.333193326,0.206963605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1744,0.291530198,0.24848815,0,0,0,0,0,0,0,0.330600374,0,0,0,0,0,0
MLT2A1_dup1474,0.360545017,0.179162524,0,0,0.089369882,0,0,0,0,0.516460286,0,0.05927183,0,0,0,0
MLT2A1_dup2540,0.538726943,0,0,0,0,0.916318939,0,0,0,0.439866599,0,0,0.773875913,0,0,0
MLT2A1_dup2854,0.039423119,0.496284821,0,0,0,0,0,0,0,0,0.969378219,0,0,0,0,0
MLT2A1_dup2589,0.253715305,0.279469702,0,0,0,0,0,0,0,0,0,1.532130811,0,0,0,0
MLT2A1_dup3347,0.249526236,0.280464699,0,0,0,0,0,0.833248922,0,0,0,0,0.142238875,0,0,0
MLT2A1_dup1437,0.349925391,0.178957062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2931,0.524888086,0,0,0,0,0,0,0.584257108,0,0,0.143405723,0,0.139628987,0,1.030418351,0
MLT2A1_dup3457,0.051543064,0.47312626,0,0,2.832059093,0.11239671,0,0.745848939,0.278935175,0.467605934,0,0,1.302574923,0,0.337284085,0
MLT2A1_dup2239,0.315656835,0.206963605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1064,0.212808703,0.309113024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3680,0,0.521908222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1433,0.262481669,0.258148153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1599,0.308217112,0.212189959,0,0,0,0,0,0.257309191,1.094609247,0.786428163,0,0,0,0,0,0.432253822
MLT2A1_dup1164,0.017258764,0.502425223,0,0,0.568974768,1.241958215,0.256094158,0,0,0,0.565836155,0,0,0,0,0
MLT2A1_dup3472,0.019509907,0.491207738,0,0,0,0.063816035,0,0,0,0.26549493,0,0,0,0,0,0
MLT2A1_dup881,0.357072803,0.153241137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2218,0.158924448,0.347334754,0,0,0,0,0,0.176900069,0,0,0,0,0,0,0,0
MLT2A1_dup528,0.040684659,0.464150379,0,0,0.670631593,0,0,0,0,0.138411357,0,0,0,0,0,0
MLT2A1_dup1432,0.248543498,0.255721948,0,0,0,0,0,0,0,0,0,0.179152449,0,0,0,0
MLT2A1_dup2954,0.383335353,0.120642102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup733,0.211899264,0.291761193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1007,0.414380784,0.088917697,0,0,0,0,0,0,0,0,0,0.176498339,0,0,0,0
MLT2A1_dup370,0.251484841,0.24733288,0,0,0.197399409,0,0,0.13996489,0,0,0,0.065459549,0,0,0,0
MLT2A1_dup3300,0.197941828,0.299498231,0,0,0,0,0,0,0,0,0,0.475594326,0,0,0.373638058,0
MLT2A1,0.041346198,0.455432107,0,0,0,0,0,0,0,0,0,0.064572563,0,0.083965958,0,0
MLT2A1_dup117,0.069665512,0.424795162,0,0,0,0,0,0.17447678,0,0,0,0,0,0,0,0
MLT2A1_dup3052,0.07162792,0.422672151,0,0,1.180689425,0,0,0,0,1.096568846,0,0,0,0,0.263651644,0
MLT2A1_dup3284,0.203177019,0.290651068,0,0,0,0.483333067,0.274076556,1.912062729,2.623881729,3.01622811,0,1.269249554,0.589619744,0,0,2.693998399
MLT2A1_dup1978,0.155284957,0.335986718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3605,0.218473704,0.27216455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3089,0.340721398,0.148931627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2243,0.265488637,0.222810007,0,0,0,0.057893433,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1664,0.124182825,0.362908275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup816,0.439330412,0.04713569,0,0,0,0,0,0.333424213,0,0.815250137,0,0.810875875,0,0,0,0
MLT2A1_dup3241,0.277099038,0.205194685,0,0,0,0,0,0,0,0,0,0.356390876,0.325204266,0.860651071,0.239990599,0
MLT2A1_dup577,0.069191597,0.408295548,0,0,2.118126995,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup399,0.142017592,0.335214988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3174,0,0.477077644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1672,0.276236367,0.200622102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1247,0,0.473837728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3584,0.03581396,0.436761223,0,0,0,0,0,0,0,0,0,0.727123437,0,0,0,0
MLT2A1_dup1647,0.264186096,0.207859552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3253,0.033753865,0.438195067,0,0,0,0,0,0,0,0,0,1.476025929,0,0.274189722,0,0
MLT2A1_dup839,0.327710557,0.1432445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup817,0.30228986,0.167886561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1294,0.454903008,0.013765928,0,0,0,0,0,0,0,0.595232325,0,0,0,0,0,0
MLT2A1_dup1146,0.467998375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1572,0.223857462,0.243871336,0,0,0,0,0,0,0,0.11716537,0,0,0,0,0,0
MLT2A1_dup3441,0.285172842,0.182302054,0,0,0,0,0.264471069,0,0,0,0,0,0,1.303041809,0,0
MLT2A1_dup1810,0.01404857,0.4531855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup795,0.017823303,0.448743518,0,0,0,0,0,0,0,0.606358163,0,0.22268482,0,0,0,0
MLT2A1_dup51,0.213381077,0.251829841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1743,0.328660083,0.136098516,0,0,0,0,0,1.963951784,0,0,0,0,0,0,4.074942414,0
MLT2A1_dup808,0.313494802,0.150733767,0,0,0,0,0,0,0,0,0,0.76160242,0,0,0,0
MLT2A1_dup1871,0.234441739,0.227023907,0,0,0,0,0,0,0,0,0,0.281646285,0,0,0,0
MLT2A1_dup731,0.142017592,0.31925237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3219,0.152132805,0.307792028,0,0,1.535328739,0,0,0,0,0.147875381,0,0,0,0,0,0
MLT2A1_dup8,0.120538633,0.338710189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1885,0.225897166,0.232421543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2067,0.30228986,0.153896014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2916,0.135529479,0.319900598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3727,0.198373779,0.255401896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup949,0.20804655,0.245534095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1585,0.035316544,0.416801705,0.651210433,0.720720636,0.33265456,0,0,0.176900069,0,0,0,0.055155731,0,0,0.433316359,1.188698011
MLT2A1_dup1727,0.206172257,0.243322076,0,0,0,0,0,0,0.55787035,0,0,0,0,0,0.505926127,0
MLT2A1_dup408,0.433654308,0.015508901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3406,0.373634621,0.073493199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2629,0.04889983,0.397564703,0,0,0.307065748,0,0,0,0,0.110906536,0,0,0,0,0,0.548629851
MLT2A1_dup1333,0.145649136,0.30081345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1397,0.446444252,0,0,0,0,0,0,0,0,0,0,0,0.464719378,0,0,0
MLT2A1_dup3706,0.121085294,0.323914468,0,0,0.57026496,0,0,0.646948823,0,0.988652547,0,0,0,0,0,0
MLT2A1_dup3273,0.266582945,0.177476855,0,0,0,0,0,0,0,0,0,0,0,0,0.100641219,0
MLT2A1_dup3050,0.362434036,0.08147436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1132,0.285172842,0.154255584,0,0,0,0,0,0,0.361703322,0,0,0,0,0.941085751,0,0
MLT2A1_dup3053,0.170276195,0.267943953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup7,0.435907058,0,0,0,0,0,0,0.485211617,0,0,0,0.226926435,0,0,0,0
MLT2A1_dup1772,0.059596668,0.375121534,0,0,0,0,0,0,0,0,0,0,0,0.564802265,0.779969446,0
MLT2A1_dup2966,0.218433603,0.211522275,0,0,0.079133684,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup163,0.2405343,0.189250504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1308,0.178790004,0.250081023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup292,0.263047363,0.165570884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup438,0.292736681,0.135484076,0,0,0.081098629,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup245,0.119193336,0.308135546,0,0,0,0,0,0,0,0,0.558257992,0,0,0,0,0
MLT2A1_dup2590,0.06750773,0.358523236,0,0,0,0,0,0,0,0.229664862,0,0,0,0,2.816172869,0
MLT2A1_dup1551,0.21438052,0.210841143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup374,0.343620429,0.081107359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3337,0.034131425,0.389387901,0,0,0.482237483,1.283887249,0,0,0,0.23223382,0,0.479743806,0.885254028,0.415885081,1.423836842,0
MLT2A1_dup1740,0.395163493,0.027035786,0,0,0,0,0,0,0,0.701408902,0,0,0,0,0.590247149,0
MLT2A1_dup3311,0.392636872,0.029421297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3024,0.307304146,0.113780939,0,0,0.766209082,0,0,0,0,0,0,0.056462739,0,0,0,1.216866211
MLT2A1_dup1501,0,0.419054687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1135,0.070633088,0.347334754,0,0,1.41378188,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3188,0.347534101,0.068359277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2806,0.246644871,0.166335646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup613,0.238961098,0.173550204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup546,0.230001212,0.180963152,0,0,0.54160843,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1805,0.037764225,0.37140746,0,0,0,0,0,0,0,0.128475888,0,0,0,0,0,0
MLT2A1_dup367,0.408662867,0,0,0,45.54991369,0,0,5.913516586,0,41.70877934,0,0,0,4.426205509,19.38781195,0
MLT2A1_dup3564,0.244861372,0.163015778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup267,0.199001048,0.208763289,0,0,0,0,0,0,0,0.22567069,1.291275008,0.258992127,0.39703199,0.471487109,0.732493045,0
MLT2A1_dup1615,0.391198642,0.015389601,0,0,0.092119724,0,0,0,0,0.133087843,0,0.366573473,0,0,0.863966156,0
MLT2A1_dup2178,0.235929078,0.170158222,0,0,0,0.064309458,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3120,0.391198642,0.013990547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2267,0.234719185,0.169285616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1589,0.038527139,0.363754215,0,0,0,0,0,0,0.312745499,0,0,0,0.461198777,0,0,0
MLT2A1_dup944,0.384453838,0.015920277,0,0,8.671960256,0,0,2.094646969,0,7.021531022,0,0,0,0,0,0
MLT2A1_dup1233,0.232336249,0.16756698,0,0,0.091184499,0,0,0,0,0,0.079346314,0,0,0,0,0
MLT2A1_dup579,0.192901399,0.206963605,0,0,0,0,0,0,0,0,0,0,0,0,0,1.278875102
MLT2A1_dup1296,0.286319649,0.112637029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3515,0.369412761,0.029065107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3028,0.125940129,0.268955062,0,0,0.254198296,0,0.13348304,0,0,0,0,0,0,0,0,0
MLT2A1_dup3477,0.231162834,0.163689397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3698,0.079878257,0.314237935,0,0,0,0,0,0.133369685,0,0,0,0,0,0,0,0
MLT2A1_dup3330,0.366580878,0.027468854,0,0,0,0,0.259024297,0,0,0,1.573853196,0,0.557237881,0,0,0
MLT2A1_dup1544,0.073882552,0.319716175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup684,0.206172257,0.187170828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1509,0.176491932,0.216008287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup742,0.125055304,0.267065448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3021,0.163076868,0.228102406,0,0,0,0,0,0,0,0,0,0.056596854,0,0,0,0
MLT2A1_dup1892,0.21092277,0.179781749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2618,0.388824864,0,0,0,0.17440142,0,0,0,0,0.125981211,0,0,0,0,0,0
MLT2A1_dup3150,0.186626875,0.201900275,0,0,0,0,0,0,0,0.15872862,0,0,0,0,0,0
MLT2A1_dup1552,0.200267562,0.18621785,0,0,0,0,0,0.12159241,0,0,0,0,0,0,0.178704217,0
MLT2A1_dup288,0.216268321,0.170158222,0,0,0.185189137,0.064309458,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3011,0.200307401,0.18386701,0,0,0,1.146594007,0,0,0.948501667,0,0,1.094907637,0.066606388,0.203392376,0,0
MLT2A1_dup1953,0.105949632,0.277867803,0,0,0,1.097428986,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2362,0.096075233,0.287246717,0,0,0,0,0,0,0,0,0.393733597,0,0,0,0,0
MLT2A1_dup3189,0.205708949,0.175337706,0,0,0,0,0,0,0,0,0,0,0.273610061,0,0,0
MLT2A1_dup2888,0.177863631,0.202138029,0,0,0,0,0.293247714,0.923913313,0.080211929,0,0,0.123457387,0,0,0,0
MLT2A1_dup78,0.202882274,0.175588803,0,0,0,0,0.301046855,0,0,0,0,0,0,0,0,0
MLT2A1_dup1820,0.038920273,0.336843827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup152,0.139970156,0.234020774,0,0,0.329602683,0,0,0.116851422,0,0.119046465,0.071702861,0.655796579,0.837773925,0.781692257,0.858681959,0.098149377
MLT2A1_dup826,0.145302353,0.228645507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1546,0.372510809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2152,0.199790735,0.17148413,0,0,0,0,0.134754307,0,0,0,0,0,0,0,0,0
MLT2A1_dup1994,0.093887674,0.277012825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2032,0.370688227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
