gene,Zygote,2C,4C,8C,Morula,ICM,TE
MLT2A1_dup3118,0,0,0.08200894,0.11468684,0,0,0
MLT2A1_dup1001,0,0,0.646246283,0.114569498,0,0,0.024827932
MLT2A1_dup2951,0,0.06889231,0.054576273,0.114460656,0.054022703,0.047540201,0
MLT2A1_dup2784,0.012513818,0,0.074338358,0.11393197,0.064970615,0,0
MLT2A1_dup914,0,0.015434828,0.189829689,0.113929811,0.018322649,0,0
MLT2A1_dup2937,0,0,0,0.113912949,0.013289832,0,0
MLT2A1_dup476,0,0,0.321440978,0.113693018,0,0,0
MLT2A1_dup1737,0,0.009043844,0.200211,0.113645941,0.021471854,0.025387161,0
MLT2A1_dup222,0,0,0.017541422,0.113635338,0.015860889,0,0
MLT2A1_dup827,0,0,0,0.112904032,0.016631275,0,0
MLT2A1_dup103,0,0,0,0.112876353,0,0,0
MLT2A1_dup2752,0,0,0.47576549,0.112768525,0,0,0
MLT2A1_dup1661,0,0,0,0.112673356,0,0,0
MLT2A1_dup1099,0,0,0.021903426,0.112543403,0.029851007,0,0.025115095
MLT2A1_dup647,0.012840007,0.023453859,0.701153279,0.112450778,0.033332081,0,0
MLT2A1_dup2008,0,0,0.066027711,0.111897542,0,0,0
MLT2A1_dup3689,0,0,0.033442607,0.11189276,0.051654765,0,0
MLT2A1_dup1603,0.046247417,0.022545623,0,0.111801041,0.013259559,0.022206537,0.111559078
MLT2A1_dup2469,0,0,0.044397944,0.111538686,0.018954464,0,0
MLT2A1_dup1163,0,0,0.032077169,0.111523832,0.067513869,0.020875096,0
MLT2A1_dup3438,0,0.034012125,0.044245373,0.111509851,0,0,0
MLT2A1_dup504,0,0,0,0.111147123,0,0,0
MLT2A1_dup34,0,0,0.048893938,0.111118802,0.050347049,0,0
MLT2A1_dup1162,0,0,0.493640733,0.111118802,0.014736573,0,0
MLT2A1_dup231,0,0,0.38145264,0.110642665,0.015238079,0,0
MLT2A1_dup1965,0,0,0.096085102,0.110580238,0.063950325,0,0
MLT2A1_dup2386,0,0,0.018530013,0.109993679,0.012626782,0,0
MLT2A1_dup1369,0,0.023621786,0.03575188,0.109975381,0.013892473,0,0
MLT2A1_dup1444,0.016151644,0,0.015364444,0.109975381,0.033570735,0.023266515,0
MLT2A1_dup1854,0,0,0,0.109827402,0.087995948,0,0
MLT2A1_dup1086,0,0,0,0.10901546,0.071897698,0,0
MLT2A1_dup794,0,0,0,0.108976766,0,0,0
MLT2A1_dup1535,0,0,0.847155156,0.108669963,0,0,0
MLT2A1_dup1594,0,0,0.020988541,0.108461456,0.034560536,0,0
MLT2A1_dup1430,0,0.14484188,0,0.108422575,0.02839486,0,0
MLT2A1_dup1449,0,0,0.014306004,0.108380476,0,0,0
MLT2A1_dup422,0,0,0,0.107891701,0,0,0
MLT2A1_dup586,0,0,0.014274284,0.107581659,0.049470798,0,0
MLT2A1_dup3686,0,0.017023707,0.282802538,0.107578253,0.042801076,0.023893799,0.219069983
MLT2A1_dup3486,0,0,0.01469795,0.107061414,0.085273797,0,0
MLT2A1_dup1859,0,0,0.097752522,0.106465634,0.012626782,0,0
MLT2A1_dup555,0,0,0.064124969,0.106138739,0,0,0
MLT2A1_dup2092,0,0,0.057885783,0.10612034,0,0,0
MLT2A1_dup1878,0,0,0.022991792,0.106072428,0.020789094,0,0
MLT2A1_dup2694,0,0,0.136247657,0.106025768,0.030798658,0,0
MLT2A1_dup1216,0,0,0,0.105935116,0,0,0
MLT2A1_dup1762,0.029649688,0,0.093981048,0.105427246,0.014162886,0,0
MLT2A1_dup1890,0,0,0.016549362,0.105118135,0,0,0
MLT2A1_dup1650,0,0.007087421,0,0.104629418,0.011879482,0,0
MLT2A1_dup917,0,0,0.019282926,0.104585938,0.044891838,0,0
MLT2A1_dup3644,0,0.046250133,2.154096361,0.104451265,0,0,0
MLT2A1_dup1522,0,0,0.122331626,0.104256358,0,0,0
MLT2A1_dup1505,0,0,0.016634889,0.10421092,0,0,0
MLT2A1_dup2553,0,0,0,0.104015389,0.024760336,0,0
MLT2A1_dup2357,0,0,0.081263373,0.104009306,0.027587423,0,0
MLT2A1_dup1320,0,0,0.39501219,0.103984443,0.138733473,0,0
MLT2A1_dup3394,0,0,0.052366112,0.103954483,0,0,0
MLT2A1_dup2187,0.00997879,0,0,0.103866644,0.213491354,0,0
MLT2A1_dup1438,0,0,0.031634898,0.103846433,0,0,0
MLT2A1_dup2750,0,0,0.303797725,0.103763421,0.013761102,0.023046501,0
MLT2A1_dup1133,0,0,0,0.103418684,0,0,0
MLT2A1_dup650,0,0.051684222,0.324535689,0.102518344,0.667437377,0,0
MLT2A1_dup1729,0,0,0.71316907,0.102441412,0.068320966,0,0
MLT2A1_dup45,0.010836966,0,0.193131054,0.102033059,0.04462266,0,0
MLT2A1_dup605,0,0,0.041843681,0.101998433,0,0,0
MLT2A1_dup2458,0,0,0.065523683,0.101978983,0.014811568,0,0
MLT2A1_dup1495,0.014906473,0.029450143,0.037631436,0.101497103,0.012821468,0,0
MLT2A1_dup453,0,0,0.014532058,0.101483131,0,0,0
MLT2A1_dup1286,0,0,0,0.101367037,0.54219163,0.022514249,0
MLT2A1_dup3470,0,0,0.043806851,0.101324132,0.17039655,0,0
MLT2A1_dup285,0,0,0.141839335,0.101038061,0,0,0
MLT2A1_dup2823,0,0,0,0.100904413,0,0,0
MLT2A1_dup2256,0,0,0.104170959,0.100420782,0,0,0
MLT2A1_dup3576,0,0,0.034918503,0.100416579,0.04635684,0,0
MLT2A1_dup3466,0,0,0.013165035,0.100369442,0.011903776,0.041901486,0
MLT2A1_dup188,0,0.050537405,0.144127652,0.100322452,0,0,0
MLT2A1_dup1212,0,0,0.018815718,0.100260696,0.025642935,0,0
MLT2A1_dup184,0,0,0.164227087,0.100164606,0.021033653,0,0
MLT2A1_dup792,0,0,0.013904324,0.100068187,0,0,0
MLT2A1_dup2191,0,0,0.039095359,0.098578289,0,0,0.113628977
MLT2A1_dup3275,0,0,0.149366631,0.098063801,0.019130376,0,0
MLT2A1_dup1054,0,0,0.165069277,0.097799662,0,0,0
MLT2A1_dup1686,0,0,0.304943769,0.097570442,0.113607551,0,0
MLT2A1_dup2870,0,0,0.235705329,0.097293784,0.03996073,0,0
MLT2A1_dup2552,0,0.06794642,0,0.095432881,0.15761762,0,0
MLT2A1_dup3458,0,0,3.209565955,0.09535467,0,0,0
MLT2A1_dup657,0,0.008210015,0.030438307,0.095341905,0.344027556,0.046093001,0
MLT2A1_dup1452,0,0,0.104556642,0.094874605,0.330873065,0,0
MLT2A1_dup2792,0,0,0.262841108,0.093629331,0.042283035,0.049993178,0
MLT2A1_dup1784,0,0,0.138818368,0.093361521,0,0,0
MLT2A1_dup2145,0,0,0.101444951,0.092304638,0.076643843,0,0
MLT2A1_dup3509,0,0,0.373951954,0.091779498,0.123443086,0,0
MLT2A1_dup2220,0,0,0,0.090389006,0.144124589,0,0
MLT2A1_dup23,0.041656177,0.007632607,0.108292705,0.08987023,0.030914589,0,0
MLT2A1_dup2620,0,0,0.117300948,0.089645036,0.013289832,0,0
MLT2A1_dup3064,0,0,0.132097979,0.089270939,0.021250495,0,0.025595806
MLT2A1_dup3660,0,0,0.180207062,0.089116514,0,0,0
MLT2A1_dup1966,0,0.034371118,0.463382134,0.089041451,0.014963872,0,0.025179658
MLT2A1_dup526,0,0,0.172298588,0.08884535,0,0,0
MLT2A1_dup2064,0.015849037,0.023179224,0.416635638,0.088735322,0.065883551,0,0.069774046
MLT2A1_dup3016,0,0,0.149713995,0.088702019,0.135370843,0.453426498,0
MLT2A1_dup3224,0,0,0.461511764,0.088491788,0.016623371,0,0
MLT2A1_dup869,0.031403892,0.016115249,0.13931311,0.08732737,0,0,0
MLT2A1_dup3328,0,0.007804126,0.12964431,0.086407441,0.013080778,0,0.022317242
MLT2A1_dup2649,0,0,0.0149714,0.084333845,0.179358353,0,0
MLT2A1_dup3258,0,0,0.147153837,0.084053446,0.111826117,0,0
MLT2A1_dup3187,0,0.100282899,0.043400237,0.08331858,0.031609299,0,0
MLT2A1_dup1558,0,0,0.424036679,0.082308685,0,0,0
MLT2A1_dup3096,0,0.184725328,0,0.081152911,0,0,0
MLT2A1_dup3544,0.065989492,0.188547907,0.184123099,0.080948979,0,0,0
MLT2A1_dup2377,0.014764259,0,0.314396282,0.080240856,0.060793815,0,0
MLT2A1_dup880,0.288639212,0,0.469183422,0.080178101,0,0,0
MLT2A1_dup60,0,0,0.136290756,0.079525337,0.018081561,0,0
MLT2A1_dup1652,0,0,0.209619226,0.078720737,0.082676064,0,0
MLT2A1_dup3251,0,0,0.033705245,0.078559485,0.454560598,0,0
MLT2A1_dup2682,0,0,0.094651923,0.0777669,0.571073031,0,0
MLT2A1_dup1708,0.357050122,0.18875974,0.239596837,0.077300556,0.034990394,0.025484859,0
MLT2A1_dup1490,0,0,0.104113776,0.077183773,0.047069646,0,0
MLT2A1_dup2159,0,0,0.425042183,0.07580917,0.111026223,0,0
MLT2A1_dup2301,0,0,0.050958062,0.075554564,0.232909933,0,0
MLT2A1_dup1906,0,0,0.135530564,0.075162578,0,0,0
MLT2A1_dup447,0,0,0.160942545,0.075024308,0,0.243716743,0
MLT2A1_dup578,0.014616714,0.073882034,0.203217052,0.074810204,0.037716715,0,0
MLT2A1_dup3323,0.012094828,0,0.506814284,0.074246833,0.03139763,0,0
MLT2A1_dup777,0,0,0,0.07406188,0.108307427,0,0
MLT2A1_dup1029,0,0,0.104786633,0.073964821,0.0190227,0,0
MLT2A1_dup2197,0,0,0,0.072998791,0.26455549,0,0
MLT2A1_dup1169,0,0,0.3605113,0.07269503,0.053032225,0,0
MLT2A1_dup343,0,0,0.109878028,0.072616821,0.020159394,0,0
MLT2A1_dup3074,0,0,0.131117541,0.071900346,0.018739073,0,0
MLT2A1_dup1502,0.017308283,0.101253488,0.016464711,0.07180013,0.044661992,0,0
MLT2A1_dup1160,0,0.048756298,1.049877234,0.07053,0.043011918,0.024011502,0
MLT2A1_dup2149,0,0,0.563159315,0.070360529,0.079019992,0,0
MLT2A1_dup3268,0,0,0.085380661,0.070152313,0,0,0.181867929
MLT2A1_dup898,0,0,0.244663251,0.06994868,0.013826476,0,0
MLT2A1_dup3058,0,0,0.457625142,0.068110479,0,0,0
MLT2A1_dup1165,0,0,0.84201914,0.068110479,0,0,0
MLT2A1_dup3027,0,0.020281821,0.10984887,0.067644868,0,0.059930347,0
MLT2A1_dup3101,0,0,0.141487952,0.06650903,0,0,0
MLT2A1_dup3618,0,0.12434081,0.03235026,0.066450809,0.041433125,0.025740988,0
MLT2A1_dup3634,0.045845064,0.034818658,0.072540212,0.065293955,0.015158714,0.335202292,0.231342216
MLT2A1_dup3131,0,0,0.232801517,0.065238529,0.029873884,0,0
MLT2A1_dup90,0,0.120947395,0.039334227,0.064945087,0.016792652,0.019854725,0
MLT2A1_dup1178,0,0.007857096,0.135846042,0.064785475,0.031823842,0,0
MLT2A1_dup946,0,0,0,0.063204728,0.114235424,0,0
MLT2A1_dup3399,0,0,0.142097827,0.063138442,0.014337306,0,0
MLT2A1_dup1518,0,0,0.147528134,0.062983311,0.020258457,0,0
MLT2A1_dup2059,0,0,0.227350602,0.062812527,0.026824637,0,0
MLT2A1_dup473,0,0,0.197382366,0.062375995,0.088089441,0,0
MLT2A1_dup972,0,0.008288392,0.301970412,0.061780652,0.013892473,0,0
MLT2A1_dup3425,0.036287071,0,0.526739217,0.060678915,0,0,0
MLT2A1_dup2881,0,0,0.503205404,0.060585141,0,0,0
MLT2A1_dup544,0.058896555,0,0,0.060258299,0.110712036,0,0
MLT2A1_dup1108,0,0,0.231555519,0.058083483,0.017965884,0,0.061303535
MLT2A1_dup674,0.014147475,0,0.654889743,0.057628999,0.015198293,0,0
MLT2A1_dup1750,0,0,0.109369673,0.05762505,0,0,0
MLT2A1_dup1638,0,0,0.284262157,0.057329627,0.036535424,0,0
MLT2A1_dup1639,0.080872881,0.399115361,0.192170203,0.056928161,0.086879795,0,0
MLT2A1_dup2435,0.404364404,0,0,0.056928161,0,0,0
MLT2A1_dup581,0,0,0.311237491,0.056162612,0,0,0
MLT2A1_dup3368,0.013508061,0.013863618,0.1069985,0.056035631,0,0,0
MLT2A1_dup3076,4.42864704,5.380614581,3.403743061,0.055969885,0.036005205,0.04257061,0
MLT2A1_dup1689,0.282546143,0.414218386,1.755124383,0.055010576,0.026398849,0,0
MLT2A1_dup1763,0,0,0.175175559,0.055010576,0.045095429,0,0
MLT2A1_dup2216,0,0,0.681185898,0.053910365,0.025870872,0,0
MLT2A1_dup3403,0,0,0.593686713,0.053683566,0.035520551,0,0
MLT2A1_dup1690,0,0,0,0.052586849,0.332977858,0,0
MLT2A1_dup3432,0,0,0.118096811,0.052150311,0.026824637,0,0.022568864
MLT2A1_dup1595,0,0,0.19340735,0.052059365,0.024982602,0,0.0423306
MLT2A1_dup1732,0,0,0.226398556,0.051499943,0.014662333,0.024555843,0
MLT2A1_dup773,0.012231339,0.153259104,0.280859974,0.051090824,0,0,0
MLT2A1_dup2749,0,0,0.124376447,0.050626498,0.013505676,0,0
MLT2A1_dup2368,0,0,0.13964086,0.049135897,0.036726209,0,0
MLT2A1_dup2834,0,0,0,0.048899831,1.336973242,0.131345041,0
MLT2A1_dup1611,0,0,0.126229447,0.04886416,0.032610343,0,0
MLT2A1_dup2706,0.030238268,0.017234919,0.223027858,0.048715292,0.034903569,0,0
MLT2A1_dup1210,0,0,0.209939301,0.048300845,0,0.027102945,0
MLT2A1_dup136,0,0,0.486405416,0.048180748,0,0,0
MLT2A1_dup661,0,0,0.2135584,0.047677335,0,0,0
MLT2A1_dup1187,0,0,0.116745888,0.047299792,0.015080172,0,0
MLT2A1_dup758,0,0.009335581,0.178714119,0.046893831,0,0,0
MLT2A1_dup83,0,0,0.326746753,0.046679172,0,0,0
MLT2A1_dup1658,0,0.02820752,1.043958741,0.046565203,0.012280478,0,0
MLT2A1_dup2871,0.012314734,0,0.364934425,0.046466994,0,0,0
MLT2A1_dup2011,0,0,0.047589616,0.046326715,0.227000689,0,0.027283808
MLT2A1_dup1766,0,0,0.130698093,0.046271897,0.015440176,0,0
MLT2A1_dup250,0,0.191977922,0.036820414,0.045816146,0.042860096,0.042020128,0
MLT2A1_dup821,0,0,0.471005994,0.045758696,0,0,0
MLT2A1_dup2934,0,0,0.03650571,0.045424555,0.281886901,0,0
MLT2A1_dup169,0,0.023565544,0.101989236,0.045406986,0,0,0
MLT2A1_dup3381,0,0,0.167617865,0.044700827,0.013826476,0,0
MLT2A1_dup1150,0,0.008814305,0.370149004,0.044275394,0.014773975,0,0
MLT2A1_dup1107,0,0,0.700813106,0.044163304,0,0,0
MLT2A1_dup1129,0,0,0.105747515,0.043310652,0.015158714,0,0
MLT2A1_dup1125,0,0,0.685200933,0.043179468,0,0,0
MLT2A1_dup1943,0,0,0.100067904,0.043086245,0,0,0
MLT2A1_dup3579,0,0.00792885,0.473160953,0.042965864,0.013289832,0,0.044725512
MLT2A1_dup1281,0,0,0.129908781,0.042195176,0,0,0
MLT2A1_dup147,0.013648572,0,0.162158735,0.04189242,0.123405077,0,0
MLT2A1_dup1862,0,0,0.245337522,0.041779679,0,0,0
MLT2A1_dup488,0.0167929,0,0.431002852,0.041268711,0,0,0.024643108
MLT2A1_dup617,0,0,0.409947991,0.0411427,0,0,0
MLT2A1_dup2066,0,0,0.120597685,0.041045894,0,0,0
MLT2A1_dup3552,0,0.144338957,0.066801479,0.040900548,0,0.020309729,0
MLT2A1_dup455,0.012660007,0,0.375166232,0.040758189,0,0,0
MLT2A1_dup1079,0.01654655,0,0.110180715,0.040663302,0,0,0
MLT2A1_dup3303,0,0,0.162792459,0.040102311,0.013381486,0.04482147,0.022516982
MLT2A1_dup1342,0,0,0.247053705,0.040012964,0.025870872,0,0
MLT2A1_dup320,0,0.067791291,0.352750783,0.039827637,0.49835295,0,0
MLT2A1_dup1668,0,0,0,0.039690695,0.113888079,0,0
MLT2A1_dup2661,0,0,0.344957302,0.039646602,0.031968496,0,0
MLT2A1_dup975,0.036944203,0.022494383,0.136463524,0.039646602,0.031968496,0,0
MLT2A1_dup1172,0,0,0.11244894,0.039314048,0,0,0
MLT2A1_dup2938,0,0.022291731,0.246488582,0.039289426,0,0,0
MLT2A1_dup970,0.069718107,0.093527747,0.138148107,0.039179656,0.067658749,0.041839784,0.0423306
MLT2A1_dup1722,0,0,0.157401022,0.038675003,0,0,0
MLT2A1_dup1728,0,0,0,0.038498358,0.638909072,0.023715077,0
MLT2A1_dup1283,0,0.228053651,0.430169014,0.038320946,0,0,0
MLT2A1_dup1583,0,0,0,0.038255493,0.018081561,0,0.130673323
MLT2A1_dup1037,0,0,0.228750825,0.038083405,0.014773975,0,0
MLT2A1_dup3608,0,0.007910789,0.336436774,0.037884489,0,0,0
MLT2A1_dup1465,0,0,0.441964347,0.037165545,0,0,0
MLT2A1_dup2062,0,0,0.129328831,0.037123416,0.012993184,0,0
MLT2A1_dup3417,0,0,0.455922055,0.036418591,0,0,0
MLT2A1_dup3372,0,0,0.439035875,0.035706718,0,0,0
MLT2A1_dup1388,0,0,0.01504136,0.035646606,0,0,0.116018371
MLT2A1_dup2083,0,0,0.10606725,0.035308826,0.016035665,0,0.027358602
MLT2A1_dup1543,0,0,0.1861526,0.034972235,0,0,0
MLT2A1_dup3032,0.031502808,0,0.049664744,0.034895027,0,0.119126898,0.286319803
MLT2A1_dup85,0,0,0.318978219,0.034866437,0,0,0
MLT2A1_dup670,0,0,0.185561936,0.034753411,0,0,0
MLT2A1_dup1460,0.017176494,0,0.119717124,0.034594717,0,0,0
MLT2A1_dup3514,0.017003866,0.034902876,2.705290663,0.034247031,0,0,0
MLT2A1_dup194,0.242305868,0.417044746,0.119445293,0.033555896,0,0,0
MLT2A1_dup708,0,0,0.103357598,0.033127369,0,0,0
MLT2A1_dup575,0,0,0.128861175,0.032765188,0.013992659,0,0
MLT2A1_dup2431,0,0,0.014564936,0.032677676,0.516866312,0,0
MLT2A1_dup1586,0,0,0.427957411,0.03164717,0,0,0
MLT2A1_dup610,0,0.063973298,0.563950513,0.031589182,0,0,0
MLT2A1_dup1176,0,0,0.244388299,0.031178933,0,0,0
MLT2A1_dup1284,0,0,0.014631141,0.030977996,0,4.833406191,0
MLT2A1_dup2413,0,0.007857096,0,0.030837824,0.298468483,0,0
MLT2A1_dup3069,0,0.024924662,0.163785855,0.030662928,0.041777126,0,0
MLT2A1_dup2387,0,0.007804126,0,0.030629929,0.248534784,0,0
MLT2A1_dup1879,0,0.141787443,0.086412105,0.030492882,0.125871482,0,0
MLT2A1_dup1459,0,0,0.586100421,0.030389593,0,0,0
MLT2A1_dup867,0,0,0.242932143,0.030229018,0,0,0
MLT2A1_dup2799,0,0,0.148917532,0.029597403,0,0,0
MLT2A1_dup3718,0,0,0,0.029397027,0.189109905,0,0
MLT2A1_dup439,0,0,0,0.029129782,0.071656766,0.243716743,0
MLT2A1_dup2722,0,0.149208972,1.492466837,0.028750152,0,0,0
MLT2A1_dup3015,0,0.026114851,0.022539145,0.028045768,0.215021761,0,0
MLT2A1_dup1305,0,0,0.242065424,0.027971963,0,0,0
MLT2A1_dup653,0,0.025842111,0.268937934,0.027752862,0.951126851,0,0
MLT2A1_dup956,0,0,0.166779839,0.027537166,0,0,0
MLT2A1_dup1190,0.017397272,0,0.132394896,0.027324797,0.014963872,0.025060848,0.07659002
MLT2A1_dup850,0,0,0.296231549,0.027315267,0,0,0
MLT2A1_dup2820,0,0,0.016380921,0.027046682,0.014811568,0.173640427,0
MLT2A1_dup434,0,0,0.478021242,0.026923672,0.013696344,0.024105678,0
MLT2A1_dup3108,0,0,0.161751301,0.0267069,0.014625493,0,0
MLT2A1_dup1429,0,0,0.595922428,0.026530085,0.022284303,0.026347756,0
MLT2A1_dup873,0,0.679242148,0.157786809,0.026052319,0.014267025,0,0
MLT2A1_dup1046,0.064639706,0.030387193,0.326105626,0.026005819,0.071656766,0.022156068,0
MLT2A1_dup315,0,0,0.353676963,0.025799384,0,0,0
MLT2A1_dup3442,0,0,0,0.025713619,0,0,0.198098839
MLT2A1_dup2082,0,0,0.331989106,0.025655965,0,0,0
MLT2A1_dup1716,0,0,0.171598926,0.025324661,0,0,0
MLT2A1_dup2981,0,0.008725719,0.231428794,0.024663647,0,0,0
MLT2A1_dup2789,0,0.022700754,0.122950111,0.024379234,0.093455559,0,0
MLT2A1_dup803,0.012342786,0,0.386070343,0.024212633,0,0,0
MLT2A1_dup1930,0,0,0.190204826,0.024157604,0.056217217,0,0
MLT2A1_dup3302,0,0,0.160214298,0.024048294,0.037308561,0,0
MLT2A1_dup1492,0,0,0.110180715,0.024000321,0,0,0
MLT2A1_dup2198,0.017762569,0.181844355,0.016896855,0.023629703,0,0,0
MLT2A1_dup177,1.004904341,0.298446857,0,0.023445096,0,0,0
MLT2A1_dup1440,0.016113188,0.353483159,0,0.023371742,0.013859396,0,0
MLT2A1_dup520,0,0.008095189,1.245522724,0.022881426,0,0.068172516,0
MLT2A1_dup1083,0,0,0.274977212,0.022620394,0,0.024494145,0
MLT2A1_dup1101,0,0,0.471301296,0.02256582,0.013381486,0,0
MLT2A1_dup2509,0,0,0.267772179,0.022563702,0,0,0
MLT2A1_dup251,0,0,0.505387104,0.021813625,0,0,0.478861143
MLT2A1_dup1242,0,0,0,0.021717105,0.159901771,0,0
MLT2A1_dup1040,0,0,0.215307769,0.020601641,0.013320243,0,0
MLT2A1_dup1781,0,0,0.152874185,0.020127635,0,0,0
MLT2A1_dup2201,0.06994872,0.025575009,0.155152326,0.01971156,0.015041205,0,0.025309786
MLT2A1_dup3684,0,0,0.167575752,0.019529104,0,0.021146789,0
MLT2A1_dup1063,0,0,0.199891828,0.019215047,0,0,0
MLT2A1_dup2539,0,0,0.111821123,0.018928967,0.014444036,0.024190248,0
MLT2A1_dup295,0,0.008511854,0.126229447,0.018696994,0,0,0
MLT2A1_dup930,0,0,0.1038339,0.018320321,0,0,0
MLT2A1_dup500,0,0,0.346448466,0.018077345,0,0,0
MLT2A1_dup2230,0,0,0.311639442,0.018077345,0,0,0
MLT2A1_dup698,0,0,0,0.017840731,0,0,0.181984838
MLT2A1_dup870,0,0.128921992,0,0.017699243,0,0,0
MLT2A1_dup2017,0,0,0.370834058,0.017617491,0,0,0
MLT2A1_dup1904,0,0,0.16485712,0.01751969,0,0,0
MLT2A1_dup1191,0.045933521,0.292282465,0.014564936,0.017258764,1.099580433,4.587609268,0
MLT2A1_dup3190,0.01696125,0.124029179,0,0.0170806,0.014588838,0,0
MLT2A1_dup2196,0,0,0,0.01702762,0.294471137,0,0
MLT2A1_dup273,0,0,0.364558442,0.016876933,0,0,0
MLT2A1_dup1832,0,0.122494164,0,0.016869206,0.014408283,0,0
MLT2A1_dup1682,0,0.02396496,0.113909801,0.016501596,0,0.024806085,0
MLT2A1_dup166,0,0,0.720422051,0.016230582,0,0,0
MLT2A1_dup3080,0,0,0.444507981,0.016226569,0.013859396,0,0
MLT2A1_dup306,0.012870506,0,0.127330757,0.016188026,0,0,0
MLT2A1_dup3720,0,0,0,0.01596056,0,0.662087638,0
MLT2A1_dup307,0,0,0.274925756,0.015667033,0,0,0
MLT2A1_dup635,0,0,0.13288834,0.015631099,0,0,0
MLT2A1_dup1815,0,0.022545623,0.20502056,0.015524281,0,0,0
MLT2A1_dup735,0,0,0.190204826,0.015488998,0,0,0.022570847
MLT2A1_dup1221,0.013929263,0.0089276,0.318575248,0.015429164,0,0.026336538,0.025530007
MLT2A1_dup2853,0,0,0.192829255,0.015384107,0.013139834,0,0
MLT2A1_dup2204,0,0,0,0.015350242,0.163760636,0,0
MLT2A1_dup291,0,0,0.267135022,0.015272124,0,0,0
MLT2A1_dup2190,0.03007795,0.067141257,0.07153002,0.015144798,0.413933955,0,0
MLT2A1_dup973,0,0,0.176156019,0.014930211,0.014479966,0,0
MLT2A1_dup483,0,0,0.113634656,0.014497451,0,0,0
MLT2A1_dup902,0,0.008328145,0.41534521,0.014393153,0,0,0
MLT2A1_dup3341,0.025379312,0.265952303,1.527954009,0.014056077,0,0,0
MLT2A1_dup2835,0,0,0.148506847,0.013457275,0,0,0
MLT2A1_dup1768,0,0,0,0.01328985,0,0.071393123,0.171117494
MLT2A1_dup3340,0,0,0.225788617,0.013220143,0.012821468,0,0
MLT2A1_dup3627,0,0,0.15702566,0.010774539,0,0,0.194839169
MLT2A1_dup967,0,0,0.489825136,0.010364638,0,0,0
MLT2A1_dup2980,0,0,0.209385371,0.010063818,0.021755124,0,0
MLT2A1_dup1238,0.147366422,0.224634937,0.200590523,0.009656169,0,0,0
MLT2A1_dup893,0,0.097753368,0,0.009417745,0,0.962831575,0
MLT2A1_dup1765,0,0,0.650329616,0.009103071,0,0,0
MLT2A1_dup1252,0,0,0.401694735,0.009059826,0.019584779,0,0
MLT2A1_dup642,0,0,1.092130905,0.00895349,0,0,0
MLT2A1_dup3183,0,0,0.639309877,0.008808746,0.013443294,0.022514249,0
MLT2A1_dup1891,0,0.144371269,0.579528574,0.008688353,0,0,0
MLT2A1_dup1968,0.024407581,0,0.120734794,0.008590511,0.18354335,0.021956464,0.022060557
MLT2A1_dup3527,0,0.009838063,0.284428889,0.008501338,0,0,0
MLT2A1_dup3728,0,0.05591824,0.923618645,0.008477323,0,0,0.364704077
MLT2A1_dup1861,0,0.007700302,0.199839967,0.008457177,0,0,0
MLT2A1_dup3462,0,0,0.29707007,0.008419839,0,0,0
MLT2A1_dup2560,0,0,0.501740963,0.007918133,0,0,0
MLT2A1_dup1964,0,0,0.779887907,0.007815032,0,0,0
MLT2A1_dup3148,0,0,1.210013043,0.007714582,0,0,0
MLT2A1_dup3199,0,0.278447092,0.14754915,0.007675121,0,0,0
MLT2A1_dup793,0,0,0.130750041,0.007655542,0,0,0
MLT2A1_dup1642,0,0.008814305,0.593558119,0.007616681,0,0.024742817,0
MLT2A1_dup82,0,0,0.293363626,0.007597398,0,0,0
MLT2A1_dup1751,0,0,0.179180567,0.007582877,0,0,0
MLT2A1_dup2723,0.100259832,0,0,0.007409808,0,0,0
MLT2A1_dup2943,0,0,0.12716448,0.007409808,0,0,0
MLT2A1_dup843,0.016709972,0,0.25432896,0.007409808,0,0,0
MLT2A1_dup2795,0.029434835,0.02516548,0.258369321,0.007248726,0,0,0.023659148
MLT2A1_dup1024,0,0,0.138279991,0.007162225,0.013892473,0,0
MLT2A1_dup1197,0,0,0.058391853,0.006804926,0.395982738,0,0
MLT2A1_dup373,0,0.015265214,0.150194919,0.006595544,0,0.021425648,0
MLT2A1_dup3685,0,0,0.281615472,0.006595544,0.012793289,0,0
MLT2A1_dup3600,0,0,0.251580449,0.006426065,0.017655657,0,0
MLT2A1_dup1111,0,0.069318087,0.128497042,0.005989965,0.016457469,0.019458423,0
MLT2A1_dup1402,0,0,0.28307936,0.005849849,0.011346874,0,0
MLT2A1_dup1268,0,0,0.082614468,0.005804589,0.382755521,0,0
MLT2A1_dup6,0,0,0.2135584,0,0,0,0
MLT2A1_dup62,0,0,0,0,0,0,0.230957502
MLT2A1_dup77,0,0.176741579,0,0,0.147235569,0,0
MLT2A1_dup81,0,0.037342325,0.2076678,0,0,0.104824406,0
MLT2A1_dup107,0,0,0.415335599,0,0,0,0
MLT2A1_dup146,0,0.063581553,0,0,0,0,0.191393047
MLT2A1_dup171,0,0.215163662,0,0,0,0,0
MLT2A1_dup185,0,0,0.198658977,0,0,0,0
MLT2A1_dup192,0.123147342,0,0,0,0,0,0
MLT2A1_dup193,0.021799682,0,0.287911529,0,0,0,0
MLT2A1_dup207,0,0.126284951,0.702294741,0,0,0,0
MLT2A1_dup213,0,0,0.06741049,0,0.101575167,0,0
MLT2A1_dup232,0,0,0.306557228,0,0,0,0
