gene,8C_R1,8C_R2,2PN_1,2PN_2,2PN_3,2PN_4,2PN_5,2PN_6,2PN_7,2PN_8,2PN_9,2PN_10,3PN_1,3PN_2,3PN_3,3PN_4
TERF2IP,1.166094568,1.00333337,-0.40837974,-0.445091527,1.28951426,1.529029499,1.416499047,1.743640817,1.490814699,1.694257097,1.423718588,1.55774161,1.312899522,1.638795052,1.754322033,0.503989406
AC025287.4,1.694042094,1.522856031,-1,-0.595428649,0.825333147,1.33740235,0.611655663,1.859342362,1.792560611,1.877519695,1.841514074,1.574779,0.317758178,1.488361024,1.846625309,0.091624757
CPHXL,1.869538493,1.757281746,0.074462427,0.82134587,1.257343967,1.872943585,1.354823667,2.304481049,1.646279106,1.48101486,2.0223203,1.537894996,0.622420238,1.803736654,2.241040173,1.701757634
CENPN,1.842230252,1.839160287,1.179875094,1.13948584,1.529804169,1.742446638,1.750242105,1.83364585,1.867252939,1.985156562,2.046263323,1.970610209,1.876318606,2.015075862,1.764017784,1.508073639
FBXO31,0.326807183,0.159632453,-0.49068549,-0.894122847,-0.323414657,0.535801808,0.48716497,0.754951494,0.304140754,0.641833296,0.711332366,0.541451558,0.420398569,0.535056776,0.436148011,-0.477884938
MAP1LC3B,2.513379165,2.515201889,0.719236876,1.159991956,1.79870719,2.210853098,2.129869952,2.466135373,2.394266716,2.499079608,2.566539425,2.229576903,1.974112677,2.298172075,2.428488244,1.488721862
ZNF778,0.190938166,0.223979029,0.221895998,0.609421084,0.135703699,0.51186198,0.407479454,0.632875188,0.996220308,0.630630329,0.480360849,0.905380701,0.371754982,1.02068067,0.391517307,0.160294719
SPATA33,0.657541723,0.673386999,-0.35015782,0.306559263,0.638880944,1.043090612,0.410412273,1.241751129,1.094660458,0.67192087,0.641548073,1.215013296,0.112445798,1.204362848,0.683825008,0.223864143
VPS53,0.360912486,0.252568584,-0.118749704,0.31440617,0.270423773,0.073590792,0.217785477,0.771109862,0.571706852,0.362327315,1.016263455,0.291425687,0.028504965,0.33870863,0.767718451,-0.026088629
YWHAE,2.384114244,2.401210582,2.122655195,2.389399123,2.512103392,2.284243214,2.528513184,2.216446717,2.410275692,2.521862437,2.362981325,2.554703286,2.422731463,2.421200207,2.636851027,2.309218883
UBE2G1,2.010574697,2.002889283,1.43679581,1.802491513,2.470673722,2.07347273,2.222377225,2.143379267,2.435915522,2.434123364,2.509105568,2.518543023,2.185693692,2.404052481,2.525207734,1.276494662
VMO1,1.201526301,1.175160293,-1,-1,1.082566014,1.814106227,1.157967527,1.427476858,1.306456982,1.583502674,1.497562648,1.669858249,1.107087128,1.611352672,0.999448704,-0.221333765
SCIMP,-0.239124383,-0.332862936,-1,-1,-0.496411944,-0.134171897,-0.400935985,-0.47909574,0.079365782,-0.033559528,-0.225549753,0.313761164,-0.573805222,-0.364838072,-0.223093482,-0.043671861
MED31,2.650825938,2.637267122,0.067045922,0.701954706,1.713532542,2.039376439,1.636081696,2.24497959,2.257613786,1.756436789,2.151000374,2.174016463,1.447463481,2.088470278,2.025759998,0.464592669
C17orf100,-0.463395732,-0.354689561,-0.746667399,-1,-0.02396859,-0.222203423,-0.178893838,1.047897624,-0.029409587,0.119453191,0.049782626,0.742778688,-0.001593393,0.590109892,0.482435497,0.318708243
ACAP1,-0.173837829,-0.339900333,-1,-1,-0.122933228,0.051328907,-0.291273671,0.121003078,-0.399555763,-0.513077835,-0.579759164,0.054094962,-0.316881696,-0.260479711,-0.486926167,-1
CHRNB1,1.018115221,0.971974982,-0.660322427,0.556419262,0.559490676,1.323109306,1.046514284,1.479425577,1.434329657,1.33669983,1.249244109,1.92304035,0.421972427,1.677718705,1.156996843,-0.449478872
SOX15,2.52177911,2.502601895,2.013385439,2.599436763,2.247334851,2.406465067,2.402363537,2.277567272,2.316813987,2.411823507,2.178075498,2.516686458,1.99538345,2.562603066,2.758015747,1.865569362
ATP1B2,0.673258736,0.411052396,-0.759031909,0.301027173,0.47922422,1.020688538,0.908006334,1.329800864,0.991923577,1.118562974,0.866167138,0.673529315,0.781706989,0.954005658,0.675315214,-1
EFNB3,0.568600857,0.198899455,-1,-0.797732564,-0.458619479,0.818880538,0.702588715,0.513874274,0.576717192,0.749918496,0.160583167,0.526890327,0.657208499,0.738632096,0.823207702,0.22083427
RNF227,0.701537333,0.698168948,-1,-1,0.193690483,0.569898726,0.600427781,0.879198618,1.01059165,0.963577002,0.685510023,0.996830928,0.289198402,0.98234085,1.036803696,-1
TMEM107,0.775188617,0.896333718,0.481744237,0.183914399,0.402387782,0.743567693,0.105340181,1.146836598,0.983812818,0.604257166,0.901483278,1.44181245,-0.031695336,1.088217268,0.478348861,0.6263224
CFAP52,-0.128891436,-0.100063719,-0.917398005,-1,-0.350060374,-0.335438499,0.025796832,-0.155087505,-0.584124591,-0.035082307,-0.166249186,-0.092370042,-0.308737221,0.103816031,-1,0.084461881
MYH3,-0.391317178,-0.213808057,-0.350724252,-1,-0.603695144,-0.936251163,-0.563496573,-0.265916988,-0.590933965,-0.460891644,-0.581577886,-0.146425221,-0.462555441,-1,-0.076186486,-0.061996982
AC005324.4,0.466520194,0.457282702,-0.515740317,0.264678307,0.137291115,0.844445488,0.389375204,0.899195358,0.889726711,0.72409728,0.747460518,0.90722352,0.51606685,0.508509788,0.752048294,-1
ALDOC,0.250539295,0.537431078,-0.1768045,0.675574799,0.344516452,0.104934832,0.325261909,1.006732955,1.151145443,0.673651421,0.880223236,0.809695705,0.33574005,0.09783945,0.745959195,-1
UTP6,1.462939031,1.420838467,0.57167914,0.325475434,1.381234247,1.288493364,1.394707454,1.400214436,1.531646854,1.633685044,1.734294218,1.645858801,1.385075324,1.520780167,1.766654245,1.180664823
LRRC37B,0.260095488,0.113837773,-0.919186129,-0.333042238,0.07910741,-0.084345362,-0.094853187,-0.009567014,-0.073411763,0.175026222,-0.322959368,-0.400364699,-0.412913993,-0.244772726,-0.111168543,0.238637145
CCL2,0.623255805,1.111113578,-1,-1,0.068272341,0.611818651,-0.165602951,-0.525215008,0.698527754,-0.007351593,-0.488646802,-0.362341489,-0.534372852,-1,-1,-0.092274051
HEATR9,0.140189276,-0.178996855,-1,-1,-0.027441862,-1,-0.050472066,-0.279155796,-1,0.269175418,-1,-0.459550266,0.141108475,-0.174933801,0.273320795,-1
ZNHIT3,1.681133284,1.661091196,1.610831292,1.595473514,1.472611953,1.728998981,1.399852939,1.49797043,1.616938969,1.773174785,1.860422222,1.74108373,1.420560697,1.679925596,1.672084736,1.507963892
C17orf98,0.460121129,0.7242839,-1,-1,0.483261561,0.008461686,-1,1.120307021,0.590704996,0.402861412,-0.52048832,0.712611068,-1,0.573910459,0.417056964,-1
FBXL20,0.63419887,0.685279798,0.298544596,0.613229997,1.457222085,0.928167173,1.153534082,1.144720504,1.237923077,1.527423659,1.122421669,1.489452632,1.459878535,1.410021663,1.516813313,0.53739794
CDC6,1.407071908,1.357889701,0.994922411,1.527436036,1.491932346,1.263790825,1.56610761,1.511316404,1.552953151,1.702111506,1.80530528,1.649967824,1.422953733,1.619514371,1.806176377,0.869558843
KRT222,-0.958460943,0.048850268,-1,-1,-1,0.255449806,0.211597843,0.274636003,-0.294374103,0.860996497,0.485142265,0.671010855,0.073299246,0.358535586,0.904913826,-1
KRT10,2.249125439,2.140849813,-0.074499841,0.290509403,1.988345503,1.877311209,1.795416221,1.747179526,1.954180401,1.741087829,1.653476677,2.027284357,1.656520595,1.816778233,1.623943813,-0.326267654
KRT17,-0.367424786,0.018916843,-1,-0.879961337,-0.492548804,-0.133759638,-1,-0.010224406,-0.258216966,-1,0.183284652,-1,-1,-1,-0.606908844,-1
EIF1,2.859775336,2.844750217,2.529463208,2.765722112,2.805808969,2.849182852,2.517942269,2.942636754,2.833758711,2.735606005,2.801335096,2.745503485,2.604868485,2.788702847,2.806341447,2.454136306
ARL4D,1.687991902,1.737980736,1.518356644,2.136949383,2.098180116,2.142689114,1.916314268,2.817745066,2.417071426,2.431147045,2.337172832,2.356861309,2.086823424,2.37208864,2.974116134,1.710778462
MPP3,-0.142125336,-0.984507357,-0.446806083,-1,0.16013195,-0.252696974,0.096341932,0.535776135,0.471778845,-0.248870461,-0.54598139,-0.21431675,-0.496868747,0.278126851,-0.149394378,-1
PLEKHM1,0.411491587,0.249540031,0.297806892,0.497980227,-0.016252506,0.136873653,-0.188978603,0.465911566,0.418123725,-0.15146968,0.411233045,0.318050807,-0.128642047,0.263523634,0.488692826,0.006248627
ARL17B,0.705793347,0.693605611,-0.163064188,0.138379127,0.979648242,1.191540156,0.737305656,1.258554678,1.680178994,0.985574343,1.187290822,1.539979646,0.855370489,1.386135504,1.331100592,-0.252357821
ARL17A,0.744673821,0.799257543,-0.209235898,0.214202526,1.076590568,1.131473982,0.647632324,1.194177043,1.517511802,0.863025177,0.991647226,1.600396393,0.63721806,1.344242898,1.235056527,-0.249530562
GOSR2,1.055156157,0.99361648,0.868504372,1.430141034,1.043847002,1.261733318,1.092173749,1.06311259,1.223835612,1.273190004,1.267258813,1.330770601,0.911525138,1.351283661,1.241883028,0.886020643
AC005670.2,1.767271069,1.73621127,1.502479696,1.898246975,1.724535713,1.984202529,1.789115077,1.720744586,1.950091435,2.034734711,2.041468483,2.044774483,1.609275561,2.126407098,1.878908754,1.52270773
HOXB9,-0.036215571,0.097268766,-1,-1,0.312189632,0.433835733,-1,0.457560521,-0.115664938,-0.505892179,-0.492448241,-0.264976842,-0.338750559,-0.650026993,0.111921858,-0.750214653
HOXB13,-0.974218134,-0.097672815,-0.36304426,-1,0.373033993,0.218680158,-0.7187982,0.498234166,-0.224096602,-0.135243126,-0.384619321,-0.037208037,-0.589638877,0.474565745,0.426497598,-0.000532032
GIP,2.185383479,2.153447768,0.102494077,-1,1.897363961,2.116596455,1.750150475,2.178625631,1.993779342,2.196013052,2.161072282,2.463355983,2.128462599,2.29094634,2.06089757,0.843794381
GNGT2,0.263057966,0.491809767,-1,-1,-0.425643539,0.347787491,-0.789639364,-0.190904319,0.429170679,-0.256213128,-0.176574224,1.353501925,-0.53213184,0.782086174,-1,0.275403042
SLC35B1,1.495842414,1.419891012,1.02700489,1.354649433,1.639524737,1.620002101,1.87421362,1.509488417,1.35293368,1.783287559,1.562671071,1.721467164,1.669468718,1.742443337,1.158782107,0.994867526
TMEM92,1.570119647,1.54337038,-1,-1,1.671682122,1.981777848,1.556545879,1.590139689,1.991657497,1.80841848,1.599054176,2.078027387,1.28220597,1.910056303,1.795098557,-1
C17orf67,0.310220959,-0.132776953,-1,-0.073358179,0.39818818,0.23758621,0.328864397,0.579342678,0.718624403,-0.193488799,-0.015943195,-1,-0.33876695,0.151041783,0.219708406,0.537200698
RAD51C,1.206774891,1.239048843,0.614020469,0.298048997,1.809829499,1.632890662,1.73538689,1.489489497,1.719500413,1.523002328,1.423259476,1.861902599,1.629023558,1.833667571,1.219745065,0.860708407
SKA2,2.260295398,2.215876452,0.523524062,0.644193602,1.99284404,2.152178839,2.105472374,2.052499254,2.044552303,2.083711117,2.259897158,2.314047858,2.05579675,2.288604432,1.898892123,1.244083315
YPEL2,1.695189042,1.685485205,0.552603128,0.550618798,1.580673559,1.573988994,1.479252744,1.492176003,1.612711715,1.453875836,1.662664354,1.584604382,1.568716117,1.480917575,1.87414817,0.856224538
VMP1,1.508604856,1.455782076,0.60188298,1.052655473,1.713035261,1.53331745,1.715008757,1.46846357,1.603152387,1.760676125,1.758269585,2.09956014,1.586939548,2.025891358,1.759989557,0.473407257
GH2,-0.784621478,0.271998807,-1,-1,-1,0.241925078,-1,0.500716898,-0.199116657,-1,-1,0.09628383,-0.832203109,-1,-0.317349053,-1
GH1,-0.868284256,-0.006267712,-1,-1,-1,-1,-1,-0.268508821,-1,-0.547948158,-1,-1,-1,-1,-1,-1
AC127029.3,-0.516716316,0.018190069,-1,-1,-1,0.137552854,-1,0.154888757,-0.159425158,-0.024602569,0.080996778,-0.295105555,-1,-1,-0.279893229,-1
DDX5,2.258196061,2.283681522,0.983597468,1.500014192,2.221582706,1.943482199,2.302929565,2.264163056,2.303129072,2.367327775,2.337302488,2.219574834,2.078692752,2.089042375,2.469742658,1.397233967
NOL11,1.821179852,1.740215952,0.103486262,-0.918406302,1.56551796,1.696350097,1.737430962,1.941276781,2.031472695,2.100374681,2.090843303,2.163369226,1.783637921,1.981525235,2.095176328,-0.053496153
KPNA2,2.81366944,2.796551785,1.80591443,2.340518871,2.857776697,2.540405689,2.687432371,2.988561409,3.077462386,3.144255297,3.275752107,2.856987819,2.70909239,2.822620844,3.155615657,2.31462594
ARSG,0.415733533,0.329971136,0.268383245,0.474460158,0.302291741,0.368858995,-0.078304475,0.596390234,0.648629775,0.150699963,0.58476903,0.708434923,-0.262051579,0.399990762,0.493224738,0.238754705
SLC16A6,1.375067078,1.313971776,-1,-1,1.353589666,1.180907132,0.546680826,1.54760723,1.508732073,1.045878208,1.503668138,1.471367999,0.508943213,1.284430959,1.422424199,-0.207753894
ABCA10,-0.098224002,-0.276665274,-0.624240395,-1,-1,-0.569054325,-0.289678488,-0.78913851,-1,-0.04158645,-0.561653088,-0.491438367,-0.261556864,-0.938384766,-0.688336185,-0.682702157
KIF19,0.286204892,-0.061588412,-1,-1,-0.290569668,-0.452280661,-0.806917914,0.775838857,-0.097898778,-0.452605499,-0.018325472,-0.47451451,-0.577849272,-0.568040053,-0.232933526,-0.92877243
AFMID,1.356996864,1.424712131,-0.64409737,0.231039926,1.295366729,1.132192106,0.621397321,1.846211384,1.754881395,1.502239431,1.538165763,1.503869639,0.64042747,1.334258677,1.865113751,-1
CBX4,0.318148098,0.235314024,-0.522946645,-0.304584261,-0.043767967,0.568274022,0.221539683,0.595356101,0.552548617,-0.394300281,0.632251536,-0.286188265,-0.805276692,-0.411104366,-0.020269524,-0.029438308
EIF4A3,2.026200573,2.026583922,-0.154860394,0.605047626,2.198198912,1.797793986,1.922347971,2.084674921,2.37624947,2.18692612,2.811282228,1.906724224,1.859738446,1.934462494,2.282182612,0.924038082
NPB,0.563132679,0.375763993,-0.604480882,-1,0.750705056,1.262257631,0.551211803,0.692988108,0.683613324,0.437432809,0.63218124,0.953189034,0.25901252,0.824831266,0.108512256,-1
TEX19,0.882444957,0.654421642,0.952436922,0.899701575,0.065995512,1.256913928,1.331965933,1.198070944,0.536392268,1.147284819,0.760745596,0.340253102,1.117838492,1.106512843,0.735122831,0.305791461
METTL4,1.174635673,1.072340719,0.074978722,0.707502642,1.084810698,1.322590148,1.053712512,0.748706389,1.23175342,1.207652137,1.090739003,1.352553151,1.021232313,1.298310852,1.194098997,0.536122414
RAB12,1.13753387,1.287519795,0.035729838,-0.666409059,0.618125112,0.719588224,0.697969019,-0.16527851,0.878224524,0.04858279,0.09075169,0.295843421,0.20933563,0.309717869,-0.173886177,0.031135884
TWSG1,0.734699522,0.779394158,0.50307521,0.721130375,0.562228608,0.565170003,0.63352491,1.072867987,0.769752371,1.007977236,0.784728811,1.332412199,0.568420929,1.472907768,1.120843636,0.894942955
ANKRD62,-0.10453143,-0.16643442,-1,-1,-0.074933442,0.381109483,-0.392936876,0.004146761,-0.033010601,-0.120746036,-0.05039173,-1,-0.200827893,-0.035690672,-0.472250395,0.203096829
ZNF519,0.247378096,0.179188578,-0.383761496,0.185244874,0.277961091,0.159012542,0.014257656,0.635681949,0.734923782,-0.036484778,0.455893063,0.495624945,-0.07443339,0.642769507,0.511349853,-0.738088649
DSC1,-0.084921968,-0.451059924,-1,-1,-1,-1,-1,-0.084794453,-1,-1,-0.489723558,-1,-1,-1,-1,-1
TTR,-0.071526361,0.600811556,-1,-1,-1,-1,-1,-0.291343574,0.796960032,-0.426380291,-1,-1,-1,-1,-1,-1
RNF138,1.861216907,1.778206692,1.236259315,1.779928362,1.934822889,1.678699707,1.87326339,1.960041694,1.832913704,1.878775405,1.977691329,1.935049403,1.831612831,1.944626163,2.252763979,1.434558845
AC007998.2,1.701708439,1.650583557,0.345854228,0.760437638,1.802470913,1.519580467,1.422764606,1.211234041,2.10590785,1.918996301,1.618624436,1.480007231,1.820351367,1.615009886,2.303115889,1.088154524
C18orf21,1.936000026,1.918667778,0.515830545,0.36976506,1.76506228,1.813383076,1.805692001,1.60997497,1.961311866,1.986356628,2.174098494,1.946983656,1.923432569,1.838821647,1.850662957,-0.648970567
PIK3C3,0.927569959,0.905515306,-0.274198261,-0.201923292,0.543237376,0.734180659,0.74779947,0.900023326,0.977975195,0.799873439,1.125166247,1.062136181,0.769570426,0.79459023,0.94331151,0.473593086
STARD6,-0.681542638,0.166271702,-0.623460635,-1,0.213224941,0.331063309,-0.30479729,-0.417781592,0.152821404,0.410412104,-0.566846454,0.201532308,-0.111570676,-0.002398226,-1,-0.500401709
DSEL,0.516306466,0.68620462,-1,-0.422577256,0.844397827,0.539638435,0.295394227,0.542519197,0.353730285,0.473488722,0.408579634,0.767109613,0.498822857,0.330302141,0.604489575,-1
C18orf63,-0.52065939,-0.265466107,-1,-1,-0.511085362,-0.543053221,-1,0.538905737,0.513077697,-0.24212469,-1,0.326689912,-1,-0.35759583,-0.6555867,-0.921913795
ATP9B,0.450225699,0.499635404,-0.58647778,-1,-0.03698269,0.546283737,0.31519884,0.385695089,0.365609084,0.421596031,0.512894157,0.477220407,0.29749088,0.500058822,0.46679454,-0.303540686
SNRPB2,2.351618728,2.357056227,1.710544846,1.67902667,2.082229405,2.236373236,2.141274452,1.823462296,1.863453545,2.170700483,2.236677553,2.168542561,2.224463135,2.081009392,1.980716484,2.221579838
NKX2-2,-0.177612866,-0.394200054,-0.334373237,-1,-1,-0.524165292,-0.825136111,-0.058844646,-1,-0.819189833,-0.397770124,-0.891372137,-1,0.222469347,-0.849081229,-1
CST8,-0.066856082,-0.540317928,-1,-1,-0.26926382,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.329555092,-0.365142309
DEFB119,-0.345232796,0.174303503,-1,-1,-1,-0.519717181,-0.298650253,-1,-1,-0.097363653,-1,0.010070365,0.030829113,0.347216986,-1,-1
PDRG1,1.424585856,1.320709257,1.305756665,1.547658181,1.451854874,1.948656601,1.404449179,1.710727573,1.308501666,1.609740786,1.648498085,1.494246593,1.313366228,1.675177243,1.946486506,0.837585345
MAP1LC3A,0.178443099,-0.06321963,0.557813266,1.138678398,0.873910249,0.982026738,0.04336385,0.599467347,0.359791671,0.210218431,0.039681951,0.642910556,-0.61622322,0.647124664,0.500110725,-1
SPAG4,0.449300016,0.229849693,-1,-1,-0.141254487,0.606188685,-0.722042871,0.805680656,0.007381887,-0.150595882,0.251063891,0.576851721,-0.348436299,0.297212539,0.224787815,0.06827865
RBM39,1.558509493,1.60325407,0.605505874,0.621857009,1.77709093,1.536014856,1.437080377,1.579481314,1.364470507,1.674245347,1.819858027,1.612288585,1.487615978,1.540367271,1.839309954,1.054309632
PHF20,1.055854036,0.892858678,0.53718431,0.21734995,0.763754715,1.119619409,0.824455369,0.845249086,0.796986648,1.012870533,0.84105279,1.287939608,0.849696733,1.192119827,1.014608313,0.809654374
CNBD2,0.389039677,0.369589116,-0.752030978,-1,0.685832797,0.608419372,0.465072934,0.781289245,0.841814803,0.592318796,0.968724499,1.411012953,0.547936213,1.312061995,0.581953184,0.080839975
CTNNBL1,1.522784884,1.514682403,0.64084909,1.31217524,1.241195467,1.468703778,1.444572034,1.360073615,1.156089174,1.620684461,1.63694051,1.587248144,1.333190249,1.533819195,1.810400758,0.663447623
EMILIN3,-0.173576281,-0.64826861,-0.873267428,-1,0.246615756,0.561135744,-0.100132133,-0.161816078,-1,0.256760067,-0.183957858,0.117111141,0.076634619,0.040194236,0.19479564,-1
OSER1,2.31077082,2.277699731,1.666464439,2.240311819,2.545221858,2.130656313,1.968028429,1.926771641,2.139219591,2.147788515,2.417534964,2.184569357,2.143637051,2.380447687,2.561696818,1.643353863
R3HDML,1.561701822,1.573196041,-1,-1,1.133086496,1.392471132,1.54696762,1.024726967,1.181002758,1.510791443,0.878460496,1.472112866,0.904064373,1.756466845,1.337893538,-1
SLPI,0.810811639,0.770965208,-1,-1,-1,-1,-1,-1,-0.084793028,-0.329863013,-1,0.181045696,-0.331703281,-1,-1,-1
SYS1,1.199254518,1.213594781,0.607466604,0.973129009,1.316701945,1.425870734,1.535822422,1.382633267,1.06466685,1.82161793,1.352977032,1.562659896,1.332234597,1.557395787,1.622976013,0.525055048
WFDC6,-0.070748591,-1,-1,-1,-1,-1,-0.199576995,-1,-1,-1,0.166665996,0.12019244,-0.624014487,-1,-1,-1
UBE2C,3.398213354,3.401699791,2.194592036,2.199707194,3.202137798,3.298988363,3.195590834,2.848708912,3.022052893,3.399462752,3.369523096,3.12460105,3.294311219,3.142946683,3.281734948,1.355818609
TNNC2,0.9708392,0.928706456,0.06507268,-1,1.059594843,1.1745674,-0.01329749,0.669709521,0.656205468,0.385566774,0.459944053,1.09172779,0.293732376,0.525321241,0.057483905,0.325819112
ZNFX1,1.045671057,0.892876964,0.162782694,-0.117012784,0.386065168,0.673609157,0.609236155,0.562356041,0.209973463,0.47015063,0.943413734,0.691864462,0.649374976,0.754571007,1.43498703,-0.432912201
SNAI1,1.488121004,1.442070681,0.062504519,-1,1.290045302,1.490898293,1.304545673,1.883734152,1.364045494,1.976567668,1.388599537,1.489755621,0.781583705,1.766774039,2.086174326,0.492298479
DPM1,2.277377911,2.264425601,1.387724851,1.584645635,2.388942498,2.628528086,2.537133376,1.865279316,2.148105461,2.463924478,2.350764212,2.603506603,2.491500646,2.513319101,2.352728614,1.377206957
RTF2,1.530315367,1.470272712,1.071815386,1.26119885,1.323753158,1.642474314,1.54270321,1.316792,1.390164876,1.705630601,1.554408593,1.732775208,1.443772261,1.653394686,1.964439582,0.946115999
FAM209A,1.278618491,1.234069091,0.871321976,1.205928847,1.163673814,1.516588782,1.444235344,1.301539125,1.464994043,1.765724942,1.560179319,1.751548606,1.441244115,1.645081381,1.969598119,0.736058896
MTRNR2L3,1.777758108,1.755334623,0.211217753,0.238562932,0.285783623,-0.044003352,0.707777736,-0.789356884,-0.663596708,-0.510857186,0.239420114,0.053964576,-0.444755208,-0.231255225,-0.45398955,-0.11416098
TUBB1,0.249466436,0.145818956,-0.857983818,-1,0.46835575,0.016503678,0.192528984,0.199480915,0.38967825,0.191025455,0.275191763,0.763760401,0.022084511,0.692168256,0.15477869,-1
TCFL5,0.820879048,0.782848492,-0.062421732,-0.281212087,0.046636784,0.448953071,0.42161133,-0.269884612,-0.567556989,0.29115276,-0.238627482,-0.005683463,0.333805445,0.161515038,0.471741911,0.020369198
FSTL3,-0.169544013,-0.041285597,-0.064308022,-1,0.363960592,0.43348645,-0.870625827,0.196525194,0.236253265,0.060023973,0.084049801,-0.195802075,0.044002047,0.353016335,0.025234938,0.039113539
PALM,-0.592759892,-0.300932204,-0.899105757,-0.922927515,-0.775696706,0.45049206,0.113920969,0.077817231,0.000808815,0.123042381,-0.372302097,0.349703064,0.082760245,0.250991285,0.120982699,-1
ELANE,0.720726494,0.626650936,0.748051203,1.232487612,0.705447941,0.579877417,0.541415604,1.391453832,0.757853316,0.504151039,0.588970722,0.456122851,0.279480322,0.443971366,0.767121641,0.24607023
GADD45B,1.636970167,1.639470352,-1,-1,0.881853738,1.661773701,0.169794304,1.668686091,1.317882063,0.799647205,1.580261629,1.200700876,0.340648126,1.233468244,1.840445239,-1
CACTIN,0.737482235,0.641106887,0.269548667,0.630374983,0.126954714,0.675524013,0.001065883,0.813872422,0.530129104,0.160012387,0.711470288,0.584658631,-0.193278988,0.265931869,0.267194734,-0.660954023
YJU2,1.19779231,1.019733423,0.194031215,0.653526829,0.943542296,1.03877907,1.102329408,1.366402223,1.330082447,1.313996857,1.065856708,1.110738153,0.868580435,0.683390103,1.162515419,0.189294037
STAP2,-0.067967045,0.252701365,-0.51005656,-1,0.705075968,1.11694595,0.26726163,0.557945966,0.657898752,0.787066739,0.6770304,0.826664718,0.303614162,0.855136117,0.611368507,-1
RPL36,2.865067357,2.805628477,2.464840091,2.239777816,2.570147809,2.854901437,2.528628017,2.492316232,2.66254932,2.394085879,2.556394055,2.632259334,2.554837425,2.463605603,2.117038173,2.534950093
TNFSF9,0.880495069,0.77336679,-0.527916131,-1,0.814422477,0.711356003,0.383613965,0.371165798,0.471545318,-0.361049538,0.10378628,-1,0.222246294,-0.307998884,0.523654787,-1
C3,-0.398963761,-0.310452123,-0.857888909,-1,-0.13046655,0.585630128,-0.341763592,0.145552835,-0.123406472,0.105887091,0.140746808,-0.327073707,-0.374668202,-0.22607415,-0.017129221,-1
ADGRE1,0.577276782,0.840636651,-1,-1,0.219807117,0.083434532,-0.256269773,-0.187657481,0.188643921,-0.472901113,0.618762682,-0.230430755,-0.438028037,-0.039913884,0.41475999,-1
MBD3L2B,2.049861233,2.122387268,-0.603154576,-1,2.020803226,1.862408512,0.676751938,2.224543939,2.235213469,1.40815734,2.130907302,1.775690164,0.546953692,1.617427083,2.009737215,-1
MBD3L2,2.894451371,3.02336853,-0.581713793,-0.657017835,2.931216857,2.601221102,1.252494044,2.864144921,2.876757486,1.947322977,2.822175209,2.508369842,1.147877506,2.463158545,2.894645813,-1
ZNF557,0.970952327,0.971318626,0.600013995,1.379912199,0.981389263,0.872113599,0.806533237,0.86370392,1.194071219,1.0818411,0.937178297,1.203915002,1.0025615,1.107685059,1.294961084,-0.097908789
TEX45,-0.498070145,-0.183627503,-0.595480149,-1,-1,-1,-1,-0.297239818,-0.452727669,-1,-0.679847272,-0.918506296,-1,-0.635460448,-0.335205014,-1
AC008878.1,-0.454880995,0.1212193,-0.51910754,-1,-1,-1,-1,0.093189416,-0.057313439,-1,0.001988202,0.059480489,-1,0.118093356,0.247904314,-1
PET100,1.699322074,1.681728821,0.008645643,0.645387583,1.518563026,1.789462887,1.77795295,1.143237202,1.620984339,1.299031995,1.579426872,1.686738665,1.287205621,1.684146788,0.991324401,1.131107089
AC008763.2,1.742064627,1.716427159,0.241970109,1.177339075,1.483470471,1.768947102,1.799157073,1.217293866,1.656740636,1.36574231,1.628910383,1.724378449,1.35583775,1.693203018,1.103570439,1.10823715
TGFBR3L,-0.047069012,0.104720584,-1,-1,-0.120787559,0.184417711,-0.286877713,0.841606522,0.360139003,-0.499017465,0.172344554,1.098869984,-0.246020665,0.757395497,-1,-1
SNAPC2,1.390204843,1.315663503,1.103772601,1.840732232,1.078722824,1.664211604,1.215790055,1.983522414,1.555127352,1.462868428,1.224995856,1.332070467,0.727295819,1.357366464,2.184523358,0.839453284
ANGPTL4,0.090234768,-1,-1,-1,-0.069849368,0.365549006,-1,0.472094999,-0.603527256,0.081838222,-0.022439583,-0.653873818,-0.558736389,-1,-0.340624296,-0.149231579
MARCHF2,0.512922553,0.554935702,0.316167097,-1,0.542453068,0.710218689,0.155302629,0.098884511,0.102477956,0.791340055,0.00868153,1.169520729,0.584288471,0.852758719,0.248458571,-0.837554877
ZNF266,0.756238292,0.598264878,0.326982724,0.850101034,0.844599432,0.871742067,1.069041729,1.321788716,1.227695984,0.844234363,1.126555101,1.306545112,0.813893221,1.2433479,1.073208259,0.501482117
UBL5,2.792428743,2.771175404,1.930192609,1.888772999,2.480707289,2.803966294,2.542342332,2.335224543,2.553437707,2.439953212,2.780777435,2.567798935,2.539847604,2.605413552,2.339214254,1.628109359
AC011511.1,1.077752966,0.981616765,0.585379052,1.366214072,1.237877122,1.818945974,1.221890527,1.457284369,1.316121168,1.492765556,1.143382701,1.67722203,0.928068318,1.517951493,1.213530241,0.430899142
FDX2,1.254220481,1.152931358,-0.095431263,1.133449486,1.420920198,2.002827155,1.40013943,1.63411356,1.476304013,1.67245051,1.311848125,1.855508616,1.092994886,1.700202345,1.365484428,0.460304453
